Gene,MW,kdeg_value,vsyn,Mean,Std
YLR133W,66316.01999999999,0.0644544047565196,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YGR202C,49405.509999999995,0.0764624509053631,5.931120159729068e-07,4.48977162525237e-07,1.1845950421857173e-07
YPR060C,29746.799999999996,0.0548130056027039,2.7260887956859672e-06,2.40224129650618e-06,1.1770105885494965e-06
YGL148W,40837.93,0.0590155085503185,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YLR304C,85367.36,0.0383479886275024,5.681383645672664e-08,5.279686826612048e-08,2.2733953769499275e-08
YBR002C,32693.28,0.0702339967932216,1.0341060147570335e-05,8.948819119995089e-06,2.5933589106587547e-06
YMR101C,40199.58,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YNR001C,53359.45,0.0787818278981374,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YCR005C,51412.78999999999,0.4942528957639793,1.3743525792163337e-05,1.097929963868398e-05,2.7250519751363904e-06
YDR044W,37711.159999999996,0.0574045866347719,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YBL039C,64709.530000000006,0.0727374286786693,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YJR103W,64509.89000000001,0.0693780949457274,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YFR055W,36971.08,0.12591655498441048,2.551623541000696e-08,3.217209388215059e-08,2.467070874463567e-08
YGL184C,51827.96,0.12591655498441048,1.0590281886004755e-06,8.245983479909831e-07,2.9343691768949985e-07
YGR155W,56021.20999999999,0.0674522271596619,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YAL012W,42541.6,0.0563933631506493,2.90842265193727e-07,1.9986301931391609e-07,5.367531917294575e-08
YJR130C,72349.65,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YLR303W,48671.02,0.020053701858116,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YNL247W,87529.14000000001,0.0633568316757061,1.3767981305959113e-05,1.451054980595759e-07,1.5074732787889988e-07
YLR245C,15535.929999999998,0.0961290119356265,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YNR012W,56295.67,0.0981825746588554,1.3767981305959113e-05,1.507298448193852e-08,1.9862322338462374e-08
YHR007C,60719.590000000004,0.2619836533327583,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YHR042W,76770.89,0.0694064525643488,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YPR062W,17506.76,0.0958288702958527,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YML086C,59492.93,0.0741523110132644,5.014518583870446e-07,5.183289907456288e-07,2.5059183638222665e-07
YMR041C,38220.0,0.0777077015478425,1.6172005911776934e-05,1.1283966539779809e-05,3.865342941692186e-06
YBR149W,38883.1,0.0769213811303139,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YKL060C,39620.24,0.0577174858971868,1.959053545917011e-08,7.440191488083056e-09,8.367049327758185e-09
YDL246C,38096.020000000004,0.12591655498441048,2.6974295887348832e-06,1.7501922631245524e-06,4.940470895789463e-07
YJR159W,38165.13,0.12591655498441048,3.6064023730187547e-08,3.74677393979566e-08,1.3330184589673616e-08
YHR144C,35645.74,0.058790910001997,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDR454C,20637.079999999998,0.0649614560047483,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YHR068W,42891.829999999994,0.0634214683719373,1.3767981305959113e-05,1.6393386444307536e-08,1.6730382309887557e-08
YCR036W,36923.549999999996,0.0862064279624549,1.034958900768225e-06,6.291031174389071e-07,1.9339253531072906e-07
YDR196C,27339.519999999997,0.0507200780733057,1.8298623748447149e-07,1.0577759282841221e-07,4.7347240476507024e-08
YNR057C,26256.529999999995,0.0079403346894294,1.748929170389975e-05,1.4396303865753454e-05,5.6188438361695104e-06
YPL087W,37230.399999999994,0.12591655498441048,0.00037705913143850023,0.00027188233719425097,0.00012469259747627874
YOR236W,24260.75,0.1040369597339298,5.858987516570046e-08,4.712443858560614e-08,2.392835728943663e-08
YMR113W,47850.63999999999,0.2940484780436563,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDL100C,39353.27999999999,0.0530583748264253,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YLR420W,40312.84999999999,0.0623502006440537,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YJR016C,62860.49,0.059213944234525,1.3767981305959113e-05,1.551873536240483e-08,2.4723989996161194e-08
YFL053W,62133.969999999994,0.5818393871786638,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YML070W,62205.92999999999,0.0680202919011162,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YJL167W,40482.89,0.064100287840727,9.696814191724274e-07,5.850949835196304e-07,1.818338149062057e-07
YKL152C,27608.279999999995,0.0499483098328236,2.5871115215136734e-07,1.9598236557977128e-07,7.836199997112115e-08
YLR172C,33847.020000000004,0.0711173946642032,2.509902636390749e-07,2.0879908587083958e-07,7.074385975214083e-08
YMR013C,58905.64,0.0814568945447626,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YPR183W,30361.929999999997,0.0471090612036252,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YAL023C,86868.89999999998,0.0826247763239263,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDL095W,92674.39,0.0649410062275736,1.3179803189757583e-06,1.210307689158407e-06,3.5493032431229075e-07
YDL093W,84774.8,0.12591655498441048,2.9137262651930206e-06,2.9867091268065414e-06,1.4135965064881632e-06
YJR143C,87965.18999999999,0.0702467804375521,9.578918296185832e-08,1.1720352266252059e-07,6.832180299351794e-08
YOR321W,86321.82999999999,0.1025325002736497,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YJR057W,24687.07,0.0650733661941896,3.90491824854232e-06,4.576051297413539e-06,2.4783730104175834e-06
YJR069C,22092.679999999993,0.0634250663909325,4.477844287665547e-07,4.4512314481501005e-07,2.4883297136459227e-07
YBR252W,15307.160000000002,0.0622660739524313,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YJR153W,37286.37,0.12591655498441048,1.366849808865528e-08,1.1692886941203338e-08,5.570373138992044e-09
YPL281C,47327.119999999995,0.12591655498441048,1.7376283027469534e-07,1.7388901693350086e-07,7.719710235124241e-08
YGR254W,46815.64,0.0569204233187582,2.6529625092480564e-07,2.8088022626511606e-07,1.3291356217363468e-07
YHR174W,46913.68,0.0432334754741072,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YMR323W,47312.159999999996,0.12591655498441048,8.723176573474174e-06,6.279968600775768e-06,1.4583354412307811e-06
YOR393W,47327.119999999995,0.12591655498441048,5.3410871110497635e-08,5.744041592023538e-08,2.2896470941707513e-08
YDR147W,61656.310000000005,0.1197657341540546,1.8656138618616204e-07,1.922134441568296e-07,6.623010204145178e-08
YOR126C,27345.93999999999,0.074460144894665,4.0240996040893954e-07,2.8304501889039825e-07,6.675585173218025e-08
YDR261C,63507.23,0.1485303822762977,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YGR282C,34118.13,0.0852422598889165,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YLR300W,51310.37999999999,0.4483200497251116,5.953767332849895e-08,4.97763523138059e-08,1.0751822000380037e-08
YNR067C,121063.15999999997,0.1055999638872927,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YOR190W,51808.75,0.12591655498441048,7.782209675255188e-07,6.446134693032458e-07,2.640188299110166e-07
YPL069C,38651.08000000001,0.102944994870172,1.399423524495809e-07,9.780811897799915e-08,3.3567338218981715e-08
YER015W,83437.04000000001,0.12591655498441048,7.553187061115333e-09,8.993449504002356e-09,3.3435705335050777e-09
YOR176W,44595.59999999999,0.0654746309507339,2.2352731525965646e-05,1.4355173381915085e-05,4.1591135415897564e-06
YKR066C,40352.46,0.0882803019640482,2.7356552683793317e-06,2.420978639980793e-06,8.400405590707201e-07
Q0045,58797.549999999996,0.3036859219994524,1.0977915648012148e-06,9.183603558023216e-07,2.2513516464605394e-07
Q0250,28566.900000000005,0.0689619775408729,2.603982306572896e-08,2.186734066181036e-08,1.0799796926702084e-08
Q0275,30359.41,0.12591655498441048,5.303152750725478e-07,4.0523269498056056e-07,1.619751661435942e-07
YDL067C,6963.130000000001,0.2716205723824629,8.451442770955201e-08,8.334548329222748e-08,2.6604965520298668e-08
YGL187C,17142.399999999998,0.1316588379329327,2.2171224054430264e-06,1.995933006712935e-06,1.1506001391172902e-06
YGL191W,15020.97,0.3037126045340164,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YHR051W,17341.39,0.1327809402610622,1.2581485394446166e-05,1.0344312414802583e-05,3.262250774287022e-06
YIL111W,17196.500000000004,0.1564257072607743,5.87144719647347e-07,3.934750717850215e-07,1.1390603522940276e-07
YLR038C,9787.779999999999,0.1504378767196456,3.331556755426483e-07,2.1904931272766386e-07,5.248376150404327e-08
YLR395C,8906.56,0.179592419689603,8.935578449421399e-08,7.129899107189387e-08,2.6681205576527366e-08
YMR256C,6932.299999999999,0.12591655498441048,1.1462727909332268e-07,1.1640018627297266e-07,6.197102469798485e-08
YNL052W,17140.329999999998,0.2238384044388565,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDR231C,23757.779999999995,0.0747784504016622,3.902752304030685e-06,3.1793536583773987e-06,1.3570051135226773e-06
YGR062C,35649.94,0.0617330918469901,7.14040637455044e-06,4.171865132878207e-06,1.4837640502754891e-06
YHR116W,17317.579999999998,0.1609989525815787,5.61952446740784e-06,4.718385219799417e-06,1.4099814063229556e-06
YJL003W,14076.860000000002,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YLL018C-A,11105.419999999998,0.12591655498441048,1.290711077017448e-05,8.736886562330079e-06,2.9110246636221092e-06
YPL132W,34043.840000000004,0.0783177507579215,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
Q0105,43655.49,0.12591655498441048,4.1926940682384345e-06,3.1146559726815235e-06,1.2439310372229354e-06
YBL045C,50227.24,0.0778027402704586,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDR529C,14564.659999999996,4.015158090418295,1.3767981305959113e-05,1.9071706020489958e-08,1.7411716441498513e-08
YEL024W,23364.789999999997,0.1312464803513753,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YFR033C,17256.819999999996,0.0493651677389817,3.572010851501605e-06,2.033545199971063e-06,9.127800574225984e-07
YGR183C,7476.219999999999,0.1567269829407237,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YHR001W-A,8592.85,0.2712133105609266,3.559112678377828e-05,3.064609250647264e-05,9.206271131840959e-06
YJL166W,10974.37,0.163323144233654,0.00015573564609881667,0.00010188346799872467,3.054129402565492e-05
YOR065W,34054.229999999996,0.1843853743439392,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YPR191W,40477.64,0.0659764420415749,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDL045C,35545.77,0.0773988066990517,8.651411069543591e-05,8.302177464455608e-05,4.7733680738764314e-05
YLR011W,21280.399999999998,0.0835664596346311,5.2817165070883594e-08,2.9821940752296436e-08,1.0184378179491713e-08
YOR388C,41713.8,0.12591655498441048,1.039131461685929e-07,1.0530202603297816e-07,4.8881076876583614e-08
YGR204W,102204.12,0.0523578051373738,7.429091007050394e-08,7.171998004305174e-08,7.025748673404941e-08
YBR084W,106216.42,0.0785068495491566,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YLR345W,58385.13,0.0683094084912291,1.9240516790056667e-06,9.831813942555812e-07,7.305135032059805e-07
YJL155C,52594.270000000004,0.068831930892713,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YLR377C,38262.189999999995,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YPL262W,53151.25,0.0740861474811404,1.2573487504151533e-06,7.682419926564418e-07,2.081120095094308e-07
YKL216W,34800.45,0.0687190612332249,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YEL047C,50843.51000000001,0.0599707893144834,1.2426268623905735e-07,9.528966807705358e-08,2.9059262271441138e-08
YLR299W,73179.81,0.1396843603381347,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YBR020W,57943.66,0.12591655498441048,5.123130529676619e-08,4.61389833571254e-08,2.2267641744726044e-08
YBR018C,42384.670000000006,0.12591655498441048,1.6771369412310032e-07,9.069436206222082e-08,2.999336336887794e-08
YJL101C,78252.78,0.0835285551037577,3.504168600011129e-06,2.295845705840655e-06,6.308565093702749e-07
YPR184W,174969.86000000002,0.0127997725243532,1.5301271991726445e-07,1.6578428372107326e-07,8.042231807029069e-08
YIL099W,61462.310000000005,0.12591655498441048,1.4580737565811883e-07,1.566886821984948e-07,7.217684113482e-08
YNL241C,57520.9,0.0415629122015478,1.7871206240784997e-07,1.8100449155619188e-07,8.234063438222994e-08
YBR196C,61298.31999999999,0.0524447597442892,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDR300C,47161.63999999999,0.0637242530593507,1.680117605424554e-06,1.136276784661756e-06,3.5073483616764676e-07
YMR250W,65989.26000000002,0.0728771422497312,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDL215C,124330.60999999999,0.0520263980202601,1.3505154543794322e-07,1.4708493952704244e-07,9.340005893945884e-08
YAL062W,49626.530000000006,0.1283461586456376,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YOR375C,49569.31,0.0401793939451523,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDL171C,238099.44,0.0812130275716444,0.00014097110093202436,7.638966076442395e-05,2.5621953624373625e-05
YOR323C,49739.909999999996,0.0604352665222176,1.0569371914030971e-05,9.647097918111412e-06,4.941835240825424e-06
YFL060C,25131.61,0.12591655498441048,9.299185711047028e-05,7.512909460015129e-05,2.5895279024773466e-05
YNL334C,25207.679999999997,0.12591655498441048,5.167394660743464e-05,3.575992781658489e-05,1.2937448677140786e-05
YPR035W,41765.6,0.1034108457419809,2.7880863379299824e-06,2.589310400581561e-06,1.0327250935027947e-06
YMR084W,29271.849999999995,0.12591655498441048,3.809787202444693e-07,2.0711331570264593e-07,1.1591250869675888e-07
YKL104C,80045.93,0.0530768609183751,1.8627962337955867e-07,1.2516710305620376e-07,9.255388459782676e-08
YOR168W,93131.59000000001,0.0651346987628863,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YGL245W,80841.87000000001,0.0637379062139028,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YOL033W,61602.69,0.0967505934395454,1.3767981305959113e-05,9.842137181266315e-09,2.2173564028454127e-08
YCL035C,12380.019999999997,0.0730771383713252,2.1395835607445661e-07,1.4400656443814323e-07,5.849011222410863e-08
YPL091W,53440.15999999999,0.0819885683423533,1.0697595006833851e-08,1.60682824310682e-08,9.274669197011407e-09
YDR098C,28260.969999999994,0.0509208756648388,3.1068200335736557e-07,2.8718247645883964e-07,1.1680469410237299e-07
YDR513W,15861.24,0.0914727469833527,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YER174C,27492.57,0.0701084934294521,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YPL059W,16931.26,0.0958971620411915,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YNL229C,40270.29000000001,0.0885150595689612,2.630140006499706e-08,2.05592624989427e-08,6.911002857633193e-09
YBR244W,18405.799999999996,0.1475320511965747,9.407710996386007e-08,7.574106515308764e-08,5.136764391128854e-08
YIR037W,18641.18,0.068506884869612,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YKL026C,19484.249999999996,0.12591655498441048,3.2980982737250744e-08,2.12008468919988e-08,6.178594469940478e-09
YOL049W,55814.499999999985,0.0721842363482766,1.3767981305959113e-05,1.881023882280045e-06,1.782545590685316e-06
YGR192C,35746.259999999995,0.0540599681293252,4.615650701700003e-08,4.0465653174593785e-08,2.0903035588448522e-08
YJL052W,35749.56,0.0150773355836096,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YJR009C,35846.44999999999,0.1281508992328065,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YOR120W,35078.75,0.1463492106231495,2.767542864356687e-08,2.1514865119597473e-08,7.780142782149657e-09
YHL032C,79823.59,0.12591655498441048,2.7842138441045393e-08,1.801934086110664e-08,6.9033642798628084e-09
YER062C,27813.400000000005,0.058462450326742,8.421237947844603e-08,1.2640637378153277e-07,5.078787874017923e-08
YIL053W,27946.55,0.0474190613265723,2.571153259213424e-06,1.596456127414676e-06,5.276270878984487e-07
YIL155C,72388.17,0.1786682377953219,5.2962261206245596e-08,5.7636730888859515e-08,1.998911528537423e-08
YDL022W,42868.299999999996,0.0283110309341573,4.960103549683009e-08,3.249972627068928e-08,2.2875884813270305e-08
YOL059W,49421.149999999994,0.0656395591397594,6.336590156669047e-06,3.382471188955672e-06,1.9030468674026258e-06
YPL110C,138012.85,0.0941961253197395,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDR408C,23539.94,0.0806713762570593,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YAL044C,18792.76,0.0983129757429769,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDR019C,44468.490000000005,0.0716469109848444,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YFL018C,54009.340000000004,0.0694858269047474,6.595595752252769e-08,5.3357225664444376e-08,1.5899419831486697e-08
YMR189W,114450.33,0.1046166727129124,4.888897794773263e-08,4.989959268989888e-08,1.917271723943581e-08
YLR058C,52217.92999999999,0.081505638693899,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YBR263W,53685.89,0.0759021685955862,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDR148C,50430.11,0.078375417976786,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YIL125W,114414.95999999999,0.0806298237408418,7.098938444626663e-08,3.956200523579442e-08,3.2875308332514464e-08
YFR015C,80509.30999999998,0.0081257907840971,4.3508028620049674e-08,3.7666618717161614e-08,1.688141682223107e-08
YJL137C,44545.520000000004,0.2571942070786736,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YKR058W,69723.07999999997,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YLR258W,80078.01999999997,0.0762711755359878,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YPR160W,103274.12000000001,0.085735077293606,4.0320332104859807e-08,3.77815698810414e-08,1.6351213874415422e-08
YBR121C,75337.94,0.0673598673457534,4.958829217314494e-08,5.270298357657144e-08,2.0768774363942846e-08
YPR081C,71017.65,0.12591655498441048,3.127517591832774e-07,2.060190418823375e-07,9.920098541680453e-08
YMR217W,58481.54,0.0776403836659095,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YMR281W,35445.560000000005,0.0980308165166432,1.680324334632201e-07,1.6595010567817424e-07,6.05250711751183e-08
YCL052C,47922.79000000001,0.2227395433479545,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YJR013W,47165.66,0.12591655498441048,2.786489020441375e-08,3.387207797973197e-08,1.684679233789248e-08
YKL165C,105692.17000000001,0.0763784911564052,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YBR004C,50758.12999999999,0.12591655498441048,1.0999459513586669e-07,8.197129997988694e-08,2.8283602892323044e-08
YGL142C,72564.97,0.12591655498441048,5.592241790723041e-08,3.711700409669685e-08,9.466890933705687e-09
YDR302W,25261.640000000003,0.12591655498441048,1.982470917330099e-08,1.7923834221959497e-08,7.504393348022632e-09
YLL031C,115633.29999999999,0.05479480663121,4.64494911455919e-08,4.687170034352376e-08,1.8783690818683898e-08
YGR267C,27768.799999999996,0.0492454667599701,4.7868656617154796e-05,2.2609573217527074e-05,1.2433786522955507e-05
YBL033C,38331.619999999995,0.1073202709965838,2.1267143723117424e-08,2.0339226825273664e-08,7.992476266041006e-09
YDL238C,55202.920000000006,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDR399W,25190.42,0.0563268229039734,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YER141W,54657.92,0.0213311563727976,9.223434717472943e-08,2.9000061482274317e-08,2.3263367630256278e-08
YPL172C,52147.17999999999,0.12591655498441048,1.6574349764931509e-06,1.3417341272857142e-06,3.6343623693085764e-07
YLR446W,48968.74999999999,0.12591655498441048,3.3396622927968414e-07,2.2751840300037075e-07,9.19243762140944e-08
YFR053C,53737.83999999999,0.0609894184763049,1.3767981305959113e-05,5.982261871182027e-08,5.814783508164591e-08
YGL253W,53941.9,0.0388959913403218,5.669544472817291e-06,6.18880682290464e-06,4.8636895938236755e-06
YCL040W,55376.88999999999,0.0459393213134361,7.181203739800539e-07,6.755947841279985e-07,3.437626752746148e-07
YDR516C,55920.27999999999,0.0659249243698226,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YCL030C,87720.27,0.0054368578383936,4.719355358281617e-06,4.1311340729606676e-06,1.4430989032582245e-06
YFR025C,38581.38,0.0732821088332757,2.9851321840600058e-05,1.7921125058095735e-05,5.18166445040338e-06
YIL116W,42645.63999999999,0.0537405048022757,1.2220657154835812e-06,5.053787037433824e-07,3.1252427203278286e-07
YPR033C,59951.93000000001,0.0952879305395307,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YBR034C,39785.63,0.058111174221886,2.335489580779329e-07,1.0373407878384676e-07,4.6658637511059216e-08
YJL200C,86582.23999999999,0.079735107949679,8.28168751770379e-07,1.090148850805373e-06,5.989336833608383e-07
YDL131W,48593.72000000001,0.0584768521803054,2.0109750768989926e-06,1.222111165000226e-06,6.780957846233892e-07
YDL182W,47098.409999999996,0.0525427951349445,1.3184169060366756e-05,1.4306001053678596e-05,8.097723870127692e-06
YLL062C,36714.4,0.0669495898938157,1.969402861121849e-05,1.4793622817674355e-05,7.206293953340507e-06
YPL273W,36668.149999999994,0.12591655498441048,1.0445095536105506e-06,6.399767745679889e-07,1.8907427216458848e-07
YIL094C,40068.53999999999,0.0557746426964367,5.570489426132057e-06,4.836456097053888e-06,2.4233673747835453e-06
YJR139C,38501.63,0.0591011524034008,8.245509100234264e-06,5.5580802217643425e-06,2.0956565383041723e-06
YHR025W,38712.149999999994,0.0560348959863883,3.0284187201382305e-06,2.3183845060333663e-06,9.551731541836696e-07
YNL277W,53658.95999999999,0.12591655498441048,1.9980651707049483e-06,1.6875310617165203e-06,5.116053545528725e-07
YDR453C,21614.579999999998,0.1477024741538147,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YGR209C,11203.759999999998,0.0840403323168122,8.094095360769572e-09,1.6670636194322015e-08,1.3600659581058683e-08
YLR043C,11234.849999999999,0.0767003394746539,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YBL064C,29495.489999999998,0.0680654448806549,6.447845366247171e-08,5.305115174862086e-08,2.2332224612912058e-08
YCR083W,14431.969999999998,0.1004690139284472,1.3586039790529018e-06,9.963462503473156e-07,2.5353385797401693e-07
YLR109W,19114.41,0.0632895526442609,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDR272W,31326.13,0.096794260014884,2.9026405544389206e-07,2.4919042130079237e-07,9.716792498422963e-08
YOR040W,32338.499999999996,0.1111455082151553,1.5450908842804532e-07,1.1615634280468614e-07,2.570886707999053e-08
YNR041C,41001.23,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YPL214C,58058.12999999999,0.12591655498441048,1.0477939521357104e-05,6.940733103108676e-06,1.7873517830472464e-06
YDL205C,36674.26999999999,0.0483298492024441,6.682525501978784e-08,6.800242113029906e-08,3.23855583407793e-08
YLR450W,115690.84999999999,0.0538900829528873,6.734092152755946e-07,5.686587043366446e-07,2.4495662841969984e-07
YML075C,115624.48,0.0480320520271351,1.2663000845630297e-07,7.469780938138726e-08,3.141568435668232e-08
YML126C,55012.829999999994,0.0651830880217367,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YOL055C,61268.52000000001,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YPL258C,61333.55,0.12591655498441048,1.4735883345201174e-06,8.926722160175433e-07,3.459172854018917e-07
YPR121W,63297.38,0.12591655498441048,2.453512094491035e-07,2.636576577810409e-07,1.2526115528274315e-07
YBR248C,61067.29,0.0460137321865719,3.865211795825204e-06,2.2545783430379965e-06,1.0840690258228617e-06
YOR202W,23832.949999999997,0.3393886869424705,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YHR216W,56529.36,0.0475209140561385,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YLR432W,56584.229999999996,0.0665276103480723,4.3397308019340456e-08,3.6027206102512747e-08,1.0787868988245004e-08
YML056C,56393.28,0.0566695347429805,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YBR011C,32299.17,0.0640925233462642,1.855928556582425e-05,1.5053291944098863e-05,6.267992023640102e-06
YMR267W,35572.13000000001,0.0518692290382018,5.822509310148468e-09,3.9444432555850005e-09,1.3180782450801172e-09
YLR028C,65281.75,0.0717696862994922,9.617121830913441e-07,9.213598742044494e-07,4.6154685210412593e-07
YMR120C,65262.69,0.0627470473562619,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDR315C,32917.65,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDR173C,40352.62999999999,0.0918118540837858,3.522743697085812e-07,2.933498795228455e-07,7.561258706041616e-08
YER019W,53940.02,0.0495654597496614,6.102498541626462e-07,5.724552075645856e-07,3.7708212110560913e-07
YNL037C,39323.57,0.0438103761494587,2.1135470759363843e-07,1.61640395369338e-07,5.7734724392386383e-08
YOR136W,39739.02999999999,0.0447494582178484,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YLR174W,46561.72,0.12591655498441048,4.538401358283599e-09,4.1642807795863474e-09,1.92806683882608e-09
YNL009W,47855.81999999999,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YER065C,62408.16,0.6699747634176201,1.056412545769141e-07,1.1602432636301564e-07,2.966312320577659e-08
YBL076C,122981.95,0.0642171599029021,5.068033087967758e-07,3.432012197487928e-07,1.232306658949041e-07
YPL040C,115792.35,0.0738558010693866,3.0015276843810014e-07,2.2787061236408614e-07,7.800907431632714e-08
YPL117C,33351.13,0.0655906762315933,2.5630549355714548e-06,1.7008327015004682e-06,6.974241388501019e-07
YGR244C,46900.18000000001,0.1015647140578569,1.7651403007863488e-07,1.2302424730515198e-07,3.839438694709646e-08
YOR142W,35032.06999999999,0.0826630773973487,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YBL098W,52429.05,0.0529124428189813,6.616073756650615e-07,5.484943016529335e-07,2.1903370936982976e-07
