gene,rxnID,kcat_value1
Yarrowia_lipolytica_Seq_518,r_0540,6802.499408
Yarrowia_lipolytica_Seq_1075,r_0542_1_fwd,5279.511753
Yarrowia_lipolytica_Seq_1075,r_0542_1_rvs,9504.635568
Yarrowia_lipolytica_Seq_1977,r_0542_2_fwd,231649.0869
Yarrowia_lipolytica_Seq_1977,r_0542_2_rvs,19835.28316
Yarrowia_lipolytica_Seq_5655,r_0542_3_fwd,937379.6743
Yarrowia_lipolytica_Seq_5655,r_0542_3_rvs,20841.2
Yarrowia_lipolytica_Seq_2878,r_0543,8392.479226
Yarrowia_lipolytica_Seq_2738,r_0545,3505.733826
Yarrowia_lipolytica_Seq_5660,r_0546,115260.4659
Yarrowia_lipolytica_Seq_5660,r_0547,62618.90419
Yarrowia_lipolytica_Seq_6362,r_0548,11308.77649
Yarrowia_lipolytica_Seq_2704,r_0550,1529543.448
Yarrowia_lipolytica_Seq_6277,r_0550,7647717.238
Yarrowia_lipolytica_Seq_6277,r_0552,57397205.55
Yarrowia_lipolytica_Seq_5006,r_0552,57397205.55
Yarrowia_lipolytica_Seq_4542,r_0553,55110.9866
Yarrowia_lipolytica_Seq_4542,r_0554,173491
Yarrowia_lipolytica_Seq_3179,r_0558,233710.3387
Yarrowia_lipolytica_Seq_2712,r_0559,14969.78036
Yarrowia_lipolytica_Seq_2712,r_0560,19659.51992
Yarrowia_lipolytica_Seq_1155,r_0563,41068.38727
Yarrowia_lipolytica_Seq_4259,r_0564,84895.7828
Yarrowia_lipolytica_Seq_4358,r_0565,1669.745109
Yarrowia_lipolytica_Seq_183,r_0566,34991.92564
Yarrowia_lipolytica_Seq_4193,r_0567,3517.640387
Yarrowia_lipolytica_Seq_1956,r_0568,55120.60184
Yarrowia_lipolytica_Seq_1679,r_0570_fwd,3130.614033
Yarrowia_lipolytica_Seq_1679,r_0570_rvs,2596.463267
Yarrowia_lipolytica_Seq_297,r_0658,76294.04367
Yarrowia_lipolytica_Seq_2981,r_0658,76294.04367
Yarrowia_lipolytica_Seq_958,r_0659,15316.97092
Yarrowia_lipolytica_Seq_958,r_0661,30460.87538
Yarrowia_lipolytica_Seq_2214,r_0662,235598.5894
Yarrowia_lipolytica_Seq_6320,r_0663_fwd,18708.52073
Yarrowia_lipolytica_Seq_6320,r_0663_rvs,15883.84598
Yarrowia_lipolytica_Seq_6320,r_0664_fwd,24674.32197
Yarrowia_lipolytica_Seq_6320,r_0664_rvs,26319.78777
Yarrowia_lipolytica_Seq_1330,r_0665,123134.1113
Yarrowia_lipolytica_Seq_3753,r_0667_fwd,122640.3042
Yarrowia_lipolytica_Seq_3753,r_0667_rvs,687899.4009
Yarrowia_lipolytica_Seq_4409,r_0668_fwd,73763.74571
Yarrowia_lipolytica_Seq_4762,r_0668_fwd,73763.74571
Yarrowia_lipolytica_Seq_4409,r_0668_rvs,22350.99542
Yarrowia_lipolytica_Seq_4762,r_0668_rvs,22350.99542
Yarrowia_lipolytica_Seq_3024,r_0669,1582.098466
Yarrowia_lipolytica_Seq_1117,r_0670,10078.76747
Yarrowia_lipolytica_Seq_2502,r_0672_fwd,22060.53567
Yarrowia_lipolytica_Seq_2502,r_0672_rvs,31967.39648
Yarrowia_lipolytica_Seq_2502,r_0673_fwd,13880.18741
Yarrowia_lipolytica_Seq_2502,r_0673_rvs,40583.27235
Yarrowia_lipolytica_Seq_1212,r_0674_fwd,400657.5896
Yarrowia_lipolytica_Seq_1212,r_0674_rvs,173819.2292
Yarrowia_lipolytica_Seq_5708,r_0675,6032.695329
Yarrowia_lipolytica_Seq_2723,r_0676_fwd,11459.6723
Yarrowia_lipolytica_Seq_2723,r_0676_rvs,51523.01065
Yarrowia_lipolytica_Seq_2744,r_0681,84873.80465
Yarrowia_lipolytica_Seq_2111,r_0682,17558.49662
Yarrowia_lipolytica_Seq_2744,r_0683,256139.754
Yarrowia_lipolytica_Seq_4452,r_0687,73784.73684
Yarrowia_lipolytica_Seq_2693,r_0688_2,859914.3203
Yarrowia_lipolytica_Seq_4026,r_0688_4,170110.8839
Yarrowia_lipolytica_Seq_5244,r_0688_5,108082.7623
Yarrowia_lipolytica_Seq_5485,r_0688_6,70793.51848
Yarrowia_lipolytica_Seq_922,r_0688_8,73809.09928
Yarrowia_lipolytica_Seq_2723,r_0690,5920.796555
Yarrowia_lipolytica_Seq_2216,r_0691,45053.72944
Yarrowia_lipolytica_Seq_2246,r_0693,10582.81244
Yarrowia_lipolytica_Seq_4026,r_0696_3,75842.47045
Yarrowia_lipolytica_Seq_5485,r_0696_4,14770.03973
Yarrowia_lipolytica_Seq_922,r_0696_6,12292.53971
Yarrowia_lipolytica_Seq_1948,r_0697,3428648.236
Yarrowia_lipolytica_Seq_5573,r_0698,73584.13485
Yarrowia_lipolytica_Seq_6320,r_0699_fwd,22247.85739
Yarrowia_lipolytica_Seq_6320,r_0699_rvs,19679.48
Yarrowia_lipolytica_Seq_6320,r_0700_fwd,22922.22439
Yarrowia_lipolytica_Seq_6320,r_0700_rvs,33174.79919
Yarrowia_lipolytica_Seq_4645,r_0701,46831.71148
Yarrowia_lipolytica_Seq_1640,r_0703_fwd,37208.2987
Yarrowia_lipolytica_Seq_1640,r_0703_rvs,3018.678411
Yarrowia_lipolytica_Seq_1640,r_0704_fwd,1869.440024
Yarrowia_lipolytica_Seq_1640,r_0704_rvs,5656.4108
Yarrowia_lipolytica_Seq_1640,r_0705_fwd,6934.865527
Yarrowia_lipolytica_Seq_1640,r_0705_rvs,6340.8254
Yarrowia_lipolytica_Seq_1640,r_0706_fwd,9173.784872
Yarrowia_lipolytica_Seq_1640,r_0706_rvs,1695.706128
Yarrowia_lipolytica_Seq_1640,r_0707_fwd,7286.439644
Yarrowia_lipolytica_Seq_1640,r_0707_rvs,24646.54193
Yarrowia_lipolytica_Seq_1640,r_0708_fwd,24829.36637
Yarrowia_lipolytica_Seq_1640,r_0708_rvs,12450.23877
Yarrowia_lipolytica_Seq_1465,r_0711,13051.52139
Yarrowia_lipolytica_Seq_2856,r_0713_fwd,464026.6738
Yarrowia_lipolytica_Seq_2856,r_0713_rvs,2243697.395
Yarrowia_lipolytica_Seq_258,r_0716_1,193271.5494
Yarrowia_lipolytica_Seq_258,r_0717_1,340335.7129
Yarrowia_lipolytica_Seq_2103,r_0718,2415.586306
Yarrowia_lipolytica_Seq_2103,r_0719,19477.30341
Yarrowia_lipolytica_Seq_433,r_0722,37502.72463
Yarrowia_lipolytica_Seq_4904,r_0723_fwd,103298.1052
Yarrowia_lipolytica_Seq_4904,r_0723_rvs,58722.07234
Yarrowia_lipolytica_Seq_1094,r_0724_1_fwd,6164.701367
Yarrowia_lipolytica_Seq_1094,r_0724_1_rvs,4310.273736
Yarrowia_lipolytica_Seq_4013,r_0724_2_fwd,15788.06386
Yarrowia_lipolytica_Seq_4013,r_0724_2_rvs,55850.90521
Yarrowia_lipolytica_Seq_1094,r_0725_1_fwd,114436.2091
Yarrowia_lipolytica_Seq_1094,r_0725_1_rvs,70177.9389
Yarrowia_lipolytica_Seq_4013,r_0725_2_fwd,58605.17759
Yarrowia_lipolytica_Seq_4013,r_0725_2_rvs,22043.63695
Yarrowia_lipolytica_Seq_4461,r_0726,9272.987335
Yarrowia_lipolytica_Seq_843,r_0727,80515.05373
Yarrowia_lipolytica_Seq_6088,r_0729,17838.11594
Yarrowia_lipolytica_Seq_1633,r_0731,137797.7311
Yarrowia_lipolytica_Seq_1094,r_0732_1_fwd,53105.80246
Yarrowia_lipolytica_Seq_1094,r_0732_1_rvs,39172.91139
Yarrowia_lipolytica_Seq_4013,r_0732_2_fwd,11504.65355
Yarrowia_lipolytica_Seq_4013,r_0732_2_rvs,132734.5956
Yarrowia_lipolytica_Seq_1094,r_0733_1_fwd,6991.64902
Yarrowia_lipolytica_Seq_1094,r_0733_1_rvs,3401.334743
Yarrowia_lipolytica_Seq_4013,r_0733_2_fwd,37219.19836
Yarrowia_lipolytica_Seq_4013,r_0733_2_rvs,14726.10146
Yarrowia_lipolytica_Seq_5815,r_0734,72808.03702
Yarrowia_lipolytica_Seq_6340,r_0739,371874.2804
Yarrowia_lipolytica_Seq_5280,r_0757,2811.12338
Yarrowia_lipolytica_Seq_6269,r_0758,5965.026668
Yarrowia_lipolytica_Seq_882,r_0759,150430.8522
Yarrowia_lipolytica_Seq_3197,r_0770,22328.17931
Yarrowia_lipolytica_Seq_2160,r_0786,544.5836261
Yarrowia_lipolytica_Seq_2160,r_0787,157.2384848
Yarrowia_lipolytica_Seq_3205,r_0791,8614.748555
Yarrowia_lipolytica_Seq_5498,r_0795,253224.0625
Yarrowia_lipolytica_Seq_5498,r_0796,376898.7994
Yarrowia_lipolytica_Seq_5498,r_0797,104390.4696
Yarrowia_lipolytica_Seq_5498,r_0798,120218.6741
Yarrowia_lipolytica_Seq_5498,r_0799,141057.5295
Yarrowia_lipolytica_Seq_5498,r_0800,57985.33196
Yarrowia_lipolytica_Seq_5498,r_0801,46784.50387
Yarrowia_lipolytica_Seq_5498,r_0802_fwd,64491.08969
Yarrowia_lipolytica_Seq_5498,r_0802_rvs,128314.6902
Yarrowia_lipolytica_Seq_5498,r_0803_fwd,105253.8729
Yarrowia_lipolytica_Seq_5498,r_0803_rvs,189882.6136
Yarrowia_lipolytica_Seq_3500,r_0804_1,1123.716933
Yarrowia_lipolytica_Seq_4680,r_0804_2,67612.52572
Yarrowia_lipolytica_Seq_4996,r_0804_4,12713.34056
Yarrowia_lipolytica_Seq_5903,r_0804_5,2378.299958
Yarrowia_lipolytica_Seq_3205,r_0810,54132.12705
Yarrowia_lipolytica_Seq_5498,r_0811,502045.3368
Yarrowia_lipolytica_Seq_959,r_0812,139354.7911
Yarrowia_lipolytica_Seq_959,r_0813,51508.67653
Yarrowia_lipolytica_Seq_4275,r_0815_2_fwd,39607.5156
Yarrowia_lipolytica_Seq_4275,r_0815_2_rvs,23006.31582
Yarrowia_lipolytica_Seq_6036,r_0816,148297.5811
Yarrowia_lipolytica_Seq_4961,r_0819,18453.51476
Yarrowia_lipolytica_Seq_622,r_0820_fwd,23859.10231
Yarrowia_lipolytica_Seq_622,r_0820_rvs,10096.28269
Yarrowia_lipolytica_Seq_1613,r_0831,10525.76627
Yarrowia_lipolytica_Seq_4554,r_0831,21051.53254
Yarrowia_lipolytica_Seq_5199,r_0831,21051.53254
Yarrowia_lipolytica_Seq_1613,r_0832,24971.48126
Yarrowia_lipolytica_Seq_4554,r_0832,49942.96252
Yarrowia_lipolytica_Seq_5199,r_0832,49942.96252
Yarrowia_lipolytica_Seq_6007,r_0842,6130.00881
Yarrowia_lipolytica_Seq_4951,r_0844,2962.396255
Yarrowia_lipolytica_Seq_4951,r_0845,7022.672795
Yarrowia_lipolytica_Seq_4951,r_0847,5829.042474
Yarrowia_lipolytica_Seq_4951,r_0848,4560.797918
Yarrowia_lipolytica_Seq_4951,r_0849,9071.549731
Yarrowia_lipolytica_Seq_4951,r_0850,7135.913663
Yarrowia_lipolytica_Seq_286,r_0851_fwd,16801.07251
Yarrowia_lipolytica_Seq_286,r_0851_rvs,38951.9788
Yarrowia_lipolytica_Seq_1875,r_0852,129850.6944
Yarrowia_lipolytica_Seq_5137,r_0852,129850.6944
Yarrowia_lipolytica_Seq_2327,r_0853_1,45448.90234
Yarrowia_lipolytica_Seq_4692,r_0854,1097833.423
Yarrowia_lipolytica_Seq_2295,r_0855,54095.81655
Yarrowia_lipolytica_Seq_6321,r_0882_fwd,109707.0759
Yarrowia_lipolytica_Seq_6321,r_0882_rvs,4456.721501
Yarrowia_lipolytica_Seq_6277,r_0883,244020.6965
Yarrowia_lipolytica_Seq_6090,r_0884,13179.00669
Yarrowia_lipolytica_Seq_4890,r_0885,30048.36908
Yarrowia_lipolytica_Seq_4510,r_0886,36095.27027
Yarrowia_lipolytica_Seq_4510,r_0887,68753.95513
Yarrowia_lipolytica_Seq_1601,r_0888_fwd,101983.5369
Yarrowia_lipolytica_Seq_1601,r_0888_rvs,28118.93917
Yarrowia_lipolytica_Seq_1481,r_0889,73263.32153
Yarrowia_lipolytica_Seq_6321,r_0890_fwd,9181.50612
Yarrowia_lipolytica_Seq_6321,r_0890_rvs,37346.5769
Yarrowia_lipolytica_Seq_3289,r_0891,23442.35065
Yarrowia_lipolytica_Seq_1986,r_0892_fwd,616771.8432
Yarrowia_lipolytica_Seq_1986,r_0892_rvs,115828.7469
Yarrowia_lipolytica_Seq_5902,r_0893_2_fwd,274183.1151
Yarrowia_lipolytica_Seq_5902,r_0893_2_rvs,19694.76374
Yarrowia_lipolytica_Seq_4819,r_0902_fwd,113302.9306
Yarrowia_lipolytica_Seq_4819,r_0902_rvs,267271.6575
Yarrowia_lipolytica_Seq_6430,r_0905,813.4698106
Yarrowia_lipolytica_Seq_1601,r_0907_1_fwd,28321.61685
Yarrowia_lipolytica_Seq_1601,r_0907_1_rvs,13137.94426
Yarrowia_lipolytica_Seq_5526,r_0907_2_fwd,12974.86299
Yarrowia_lipolytica_Seq_5526,r_0907_2_rvs,28616.74006
Yarrowia_lipolytica_Seq_1014,r_0908,17763.54198
Yarrowia_lipolytica_Seq_4007,r_0909,2299.658961
Yarrowia_lipolytica_Seq_4007,r_0910,8943.226384
Yarrowia_lipolytica_Seq_743,r_0911,88353.31707
Yarrowia_lipolytica_Seq_1679,r_0912_fwd,6444.040255
Yarrowia_lipolytica_Seq_1679,r_0912_rvs,22998.80753
Yarrowia_lipolytica_Seq_2295,r_0914,15868.84516
Yarrowia_lipolytica_Seq_2289,r_0915,20827.05842
Yarrowia_lipolytica_Seq_194,r_0916_2,124339.5156
Yarrowia_lipolytica_Seq_251,r_0916_3,76819.63953
Yarrowia_lipolytica_Seq_1814,r_0918,28865.26335
Yarrowia_lipolytica_Seq_3718,r_0922,2927.417454
Yarrowia_lipolytica_Seq_4131,r_0935,18553.62933
Yarrowia_lipolytica_Seq_2871,r_0941,29603.86583
Yarrowia_lipolytica_Seq_1555,r_0943,45235.68999
Yarrowia_lipolytica_Seq_4593,r_0943,45235.68999
Yarrowia_lipolytica_Seq_4593,r_0949_fwd,6714.122206
Yarrowia_lipolytica_Seq_4593,r_0949_rvs,3095.241617
Yarrowia_lipolytica_Seq_4593,r_0950_fwd,90620.97445
Yarrowia_lipolytica_Seq_4593,r_0950_rvs,35016.51713
Yarrowia_lipolytica_Seq_4593,r_0951_fwd,6954.816924
Yarrowia_lipolytica_Seq_4593,r_0951_rvs,26901.85449
Yarrowia_lipolytica_Seq_1140,r_0953,348184.6754
Yarrowia_lipolytica_Seq_1140,r_0954,85316.48902
Yarrowia_lipolytica_Seq_1140,r_0955_fwd,1197015.813
Yarrowia_lipolytica_Seq_1140,r_0955_rvs,873834.4625
Yarrowia_lipolytica_Seq_1140,r_0956,166068.9763
Yarrowia_lipolytica_Seq_4452,r_0957,29183.50556
Yarrowia_lipolytica_Seq_2803,r_0958,39467.50656
Yarrowia_lipolytica_Seq_4193,r_0959,26503.4354
Yarrowia_lipolytica_Seq_4193,r_0960,45805.45066
Yarrowia_lipolytica_Seq_1613,r_0961,417817.5622
Yarrowia_lipolytica_Seq_1881,r_0961,835635.1244
Yarrowia_lipolytica_Seq_4419,r_0961,835635.1244
Yarrowia_lipolytica_Seq_529,r_0961,835635.1244
Yarrowia_lipolytica_Seq_5375,r_0961,835635.1244
Yarrowia_lipolytica_Seq_6038,r_0962,514751.1159
Yarrowia_lipolytica_Seq_2557,r_0963,413297.861
Yarrowia_lipolytica_Seq_485,r_0963,413297.861
Yarrowia_lipolytica_Seq_3483,r_0967,410539.2234
Yarrowia_lipolytica_Seq_3234,r_0968,31021.10069
Yarrowia_lipolytica_Seq_6277,r_0970,40701.62937
Yarrowia_lipolytica_Seq_6277,r_0971,112886.4156
Yarrowia_lipolytica_Seq_6277,r_0972,18888.77826
Yarrowia_lipolytica_Seq_6277,r_0973,7515.34479
Yarrowia_lipolytica_Seq_4454,r_0974_1,273485.4894
Yarrowia_lipolytica_Seq_4454,r_0975_1,65780.37507
Yarrowia_lipolytica_Seq_4454,r_0976_1,179304.5893
Yarrowia_lipolytica_Seq_4454,r_0977_1,149552.802
Yarrowia_lipolytica_Seq_4454,r_0978_1,294215.0482
Yarrowia_lipolytica_Seq_4454,r_0979_1,30235.51278
Yarrowia_lipolytica_Seq_5530,r_0982_fwd,27155.04587
Yarrowia_lipolytica_Seq_5530,r_0982_rvs,40565.37041
Yarrowia_lipolytica_Seq_730,r_0984_fwd,380141.1301
Yarrowia_lipolytica_Seq_730,r_0984_rvs,45359.12889
Yarrowia_lipolytica_Seq_2557,r_0985,39746.95271
Yarrowia_lipolytica_Seq_485,r_0985,39746.95271
Yarrowia_lipolytica_Seq_6112,r_0986,9365.759316
Yarrowia_lipolytica_Seq_3498,r_0987_fwd,24429.78354
Yarrowia_lipolytica_Seq_3498,r_0987_rvs,14357.77981
Yarrowia_lipolytica_Seq_1105,r_0988,2921.497314
Yarrowia_lipolytica_Seq_4036,r_0989,36777.8723
Yarrowia_lipolytica_Seq_3263,r_0990_fwd,11729.19671
Yarrowia_lipolytica_Seq_3263,r_0990_rvs,9621.982672
Yarrowia_lipolytica_Seq_3521,r_0992_1,659870.8774
Yarrowia_lipolytica_Seq_3521,r_0992_2,13697.39805
Yarrowia_lipolytica_Seq_5364,r_0993,2427.597099
Yarrowia_lipolytica_Seq_5787,r_0995_1,8263.391383
Yarrowia_lipolytica_Seq_5905,r_0996,467393.3044
Yarrowia_lipolytica_Seq_5905,r_0997,72162.34652
Yarrowia_lipolytica_Seq_3873,r_1001,334243.6251
Yarrowia_lipolytica_Seq_2616,r_1012,11271.56759
Yarrowia_lipolytica_Seq_1090,r_1021_fwd,1956184.017
Yarrowia_lipolytica_Seq_5443,r_1021_fwd,1956184.017
Yarrowia_lipolytica_Seq_5451,r_1021_fwd,1956184.017
Yarrowia_lipolytica_Seq_1090,r_1021_rvs,4164561.716
Yarrowia_lipolytica_Seq_5443,r_1021_rvs,4164561.716
Yarrowia_lipolytica_Seq_5451,r_1021_rvs,4164561.716
Yarrowia_lipolytica_Seq_4409,r_1022,25671.83905
Yarrowia_lipolytica_Seq_4762,r_1022,25671.83905
Yarrowia_lipolytica_Seq_4005,r_1023,39265.06927
Yarrowia_lipolytica_Seq_4033,r_1025,20566.68387
Yarrowia_lipolytica_Seq_173,r_1026,55841.53349
Yarrowia_lipolytica_Seq_3934,r_1027,20464.1644
Yarrowia_lipolytica_Seq_818,r_1027,20464.1644
Yarrowia_lipolytica_Seq_1806,r_1029_2,5569.387342
Yarrowia_lipolytica_Seq_1613,r_1030,16442.05134
Yarrowia_lipolytica_Seq_283,r_1030,32884.10268
Yarrowia_lipolytica_Seq_4455,r_1030,32884.10268
Yarrowia_lipolytica_Seq_6277,r_1037,5984125.209
Yarrowia_lipolytica_Seq_6277,r_1038_1,45779.52208
Yarrowia_lipolytica_Seq_5708,r_1040,14772.30483
Yarrowia_lipolytica_Seq_3491,r_1041,35825.82281
Yarrowia_lipolytica_Seq_2166,r_1042,82815.6256
Yarrowia_lipolytica_Seq_4101,r_1048_fwd,64125.85911
Yarrowia_lipolytica_Seq_4101,r_1048_rvs,5559.116489
Yarrowia_lipolytica_Seq_3533,r_1049_fwd,53688.68051
Yarrowia_lipolytica_Seq_3533,r_1049_rvs,80668.94259
Yarrowia_lipolytica_Seq_3533,r_1050_fwd,42222.05847
Yarrowia_lipolytica_Seq_3533,r_1050_rvs,67425.76838
Yarrowia_lipolytica_Seq_3477,r_1051,72968.74035
Yarrowia_lipolytica_Seq_3048,r_1054_fwd,106647.7533
Yarrowia_lipolytica_Seq_3048,r_1054_rvs,648316.4127
Yarrowia_lipolytica_Seq_2097,r_1055,33979.45057
Yarrowia_lipolytica_Seq_286,r_1056,16131.0707
Yarrowia_lipolytica_Seq_3450,r_1057,47344.73153
Yarrowia_lipolytica_Seq_286,r_1063_fwd,55358.34019
Yarrowia_lipolytica_Seq_286,r_1063_rvs,15408.82903
Yarrowia_lipolytica_Seq_2744,r_1065,78422.9283
Yarrowia_lipolytica_Seq_4307,r_1066,8898.326583
Yarrowia_lipolytica_Seq_2832,r_1068,26155.70525
Yarrowia_lipolytica_Seq_8,r_1069_fwd,60046.21204
Yarrowia_lipolytica_Seq_8,r_1069_rvs,73627.21253
Yarrowia_lipolytica_Seq_6355,r_1070_fwd,44083.94186
Yarrowia_lipolytica_Seq_6355,r_1070_rvs,17946.33655
Yarrowia_lipolytica_Seq_5140,r_1075_2,39317519.3
Yarrowia_lipolytica_Seq_6328,r_1081,70359.40984
Yarrowia_lipolytica_Seq_2900,r_1084_fwd,473.9243102
Yarrowia_lipolytica_Seq_2900,r_1084_rvs,269.8764201
Yarrowia_lipolytica_Seq_6320,r_1087_fwd,21955.15085
Yarrowia_lipolytica_Seq_6320,r_1087_rvs,26050.01306
Yarrowia_lipolytica_Seq_6320,r_1088_fwd,20897.15978
Yarrowia_lipolytica_Seq_6320,r_1088_rvs,26330.14337
Yarrowia_lipolytica_Seq_1584,r_1089,23064.46986
Yarrowia_lipolytica_Seq_1584,r_1090,21293.88182
Yarrowia_lipolytica_Seq_2216,r_1092,25000.16957
Yarrowia_lipolytica_Seq_2693,r_1093_1,186394.5123
Yarrowia_lipolytica_Seq_5244,r_1093_2,92518.33927
Yarrowia_lipolytica_Seq_2878,r_1838,6531.907594
Yarrowia_lipolytica_Seq_3809,r_2112_fwd,9875.38293
Yarrowia_lipolytica_Seq_3809,r_2112_rvs,18014.48953
Yarrowia_lipolytica_Seq_133,r_2115_1,1360179.168
Yarrowia_lipolytica_Seq_2933,r_2115_2,32998.33424
Yarrowia_lipolytica_Seq_1480,r_2116_1,7401.727249
Yarrowia_lipolytica_Seq_213,r_2116_3,6427.559857
Yarrowia_lipolytica_Seq_326,r_2116_4,11802.89389
Yarrowia_lipolytica_Seq_4067,r_2116_5,28764.68036
Yarrowia_lipolytica_Seq_5213,r_2116_6,5688.151759
Yarrowia_lipolytica_Seq_589,r_2116_9,43821.4343
Yarrowia_lipolytica_Seq_5497,r_2117_fwd,81901.05764
Yarrowia_lipolytica_Seq_5497,r_2117_rvs,173761.4134
Yarrowia_lipolytica_Seq_5497,r_2118,44553.54783
Yarrowia_lipolytica_Seq_5497,r_2119_fwd,9161.351916
Yarrowia_lipolytica_Seq_5497,r_2119_rvs,52714.08675
Yarrowia_lipolytica_Seq_3428,r_2126,2178.743991
Yarrowia_lipolytica_Seq_958,r_2131,1911.549025
Yarrowia_lipolytica_Seq_2042,r_2140,115573.7716
Yarrowia_lipolytica_Seq_4875,r_2140,115573.7716
Yarrowia_lipolytica_Seq_2042,r_2141,20137.32548
Yarrowia_lipolytica_Seq_4875,r_2141,20137.32548
Yarrowia_lipolytica_Seq_5475,r_2156,1252.663069
Yarrowia_lipolytica_Seq_5475,r_2157,1867.726164
Yarrowia_lipolytica_Seq_5475,r_2158,1339.920043
Yarrowia_lipolytica_Seq_5475,r_2159,1312.159813
Yarrowia_lipolytica_Seq_355,r_2161,18104.1231
Yarrowia_lipolytica_Seq_355,r_2162,18132.797
Yarrowia_lipolytica_Seq_355,r_2163,24093.56543
Yarrowia_lipolytica_Seq_355,r_2164,11107.95529
Yarrowia_lipolytica_Seq_355,r_2165,22940.37171
Yarrowia_lipolytica_Seq_355,r_2166,25699.74419
Yarrowia_lipolytica_Seq_355,r_2167,22807.56451
Yarrowia_lipolytica_Seq_2785,r_2175,3002.705654
Yarrowia_lipolytica_Seq_2785,r_2176,6561.096985
Yarrowia_lipolytica_Seq_2785,r_2177,17888.38316
Yarrowia_lipolytica_Seq_2785,r_2178,1337.806777
Yarrowia_lipolytica_Seq_2785,r_2179,2983.864453
Yarrowia_lipolytica_Seq_2785,r_2180,4250.298883
Yarrowia_lipolytica_Seq_2785,r_2181,12262.8442
Yarrowia_lipolytica_Seq_3331,r_2182,71964.61625
Yarrowia_lipolytica_Seq_3331,r_2183,20396.38487
Yarrowia_lipolytica_Seq_6409,r_2194_fwd,34940.0802
Yarrowia_lipolytica_Seq_6409,r_2194_rvs,102872.677
Yarrowia_lipolytica_Seq_6409,r_2195_fwd,18113.92016
Yarrowia_lipolytica_Seq_6409,r_2195_rvs,69088.49679
Yarrowia_lipolytica_Seq_6409,r_2196_fwd,87009.69872
Yarrowia_lipolytica_Seq_6409,r_2196_rvs,78609.15531
Yarrowia_lipolytica_Seq_6409,r_2197_fwd,44414.61965
Yarrowia_lipolytica_Seq_6409,r_2197_rvs,1902.630675
Yarrowia_lipolytica_Seq_6409,r_2198_fwd,6503.82302
Yarrowia_lipolytica_Seq_6409,r_2198_rvs,46634.95999
Yarrowia_lipolytica_Seq_6409,r_2199_fwd,6745.411366
Yarrowia_lipolytica_Seq_6409,r_2199_rvs,655353.2859
Yarrowia_lipolytica_Seq_6409,r_2200_fwd,84331.56169
Yarrowia_lipolytica_Seq_6409,r_2200_rvs,87383.20808
Yarrowia_lipolytica_Seq_6409,r_2201_fwd,9923.435966
Yarrowia_lipolytica_Seq_6409,r_2201_rvs,127307.8886
Yarrowia_lipolytica_Seq_6409,r_2202_fwd,17021.32223
Yarrowia_lipolytica_Seq_6409,r_2202_rvs,37675.6701
Yarrowia_lipolytica_Seq_6409,r_2203_fwd,174792.931
Yarrowia_lipolytica_Seq_6409,r_2203_rvs,23333.49643
Yarrowia_lipolytica_Seq_6409,r_2204_fwd,221901.8487
Yarrowia_lipolytica_Seq_6409,r_2204_rvs,26973.36555
Yarrowia_lipolytica_Seq_6409,r_2205_fwd,74876.80781
Yarrowia_lipolytica_Seq_6409,r_2205_rvs,34278.68719
Yarrowia_lipolytica_Seq_6409,r_2209_fwd,31307.09382
Yarrowia_lipolytica_Seq_6409,r_2209_rvs,335123.1172
Yarrowia_lipolytica_Seq_6409,r_2210_fwd,66758.46836
Yarrowia_lipolytica_Seq_6409,r_2210_rvs,94414.31483
Yarrowia_lipolytica_Seq_6409,r_2211_fwd,35055.94665
Yarrowia_lipolytica_Seq_6409,r_2211_rvs,304361.9924
Yarrowia_lipolytica_Seq_6409,r_2212_fwd,26636.08852
Yarrowia_lipolytica_Seq_6409,r_2212_rvs,101207.421
Yarrowia_lipolytica_Seq_4201,r_2213_fwd,17844.58428
Yarrowia_lipolytica_Seq_4201,r_2213_rvs,1610.663072
Yarrowia_lipolytica_Seq_4201,r_2214_fwd,11371.46876
Yarrowia_lipolytica_Seq_4201,r_2214_rvs,9292.792502
Yarrowia_lipolytica_Seq_4201,r_2215_fwd,4672.282419
Yarrowia_lipolytica_Seq_4201,r_2215_rvs,1145.996165
Yarrowia_lipolytica_Seq_4201,r_2216_fwd,967.7679956
Yarrowia_lipolytica_Seq_4201,r_2216_rvs,4085.287183
Yarrowia_lipolytica_Seq_4201,r_2217_fwd,2974.187673
Yarrowia_lipolytica_Seq_4201,r_2217_rvs,3941.229706
Yarrowia_lipolytica_Seq_4201,r_2218_fwd,3291.663068
Yarrowia_lipolytica_Seq_4201,r_2218_rvs,28110.59109
Yarrowia_lipolytica_Seq_4951,r_2232,4615.572544
Yarrowia_lipolytica_Seq_4951,r_2233,4967.510474
Yarrowia_lipolytica_Seq_4951,r_2234,8183.770259
Yarrowia_lipolytica_Seq_4951,r_2235,21296.65986
Yarrowia_lipolytica_Seq_1870,r_2236_1,80882.74422
Yarrowia_lipolytica_Seq_2895,r_2236_2,65473.94705
Yarrowia_lipolytica_Seq_3369,r_2236_5,14481.56869
Yarrowia_lipolytica_Seq_366,r_2236_6,14805.65744
Yarrowia_lipolytica_Seq_1870,r_2237_1,15913.56464
Yarrowia_lipolytica_Seq_2895,r_2237_2,29861.18064
Yarrowia_lipolytica_Seq_3369,r_2237_5,3539.341469
Yarrowia_lipolytica_Seq_366,r_2237_6,23482.13043
