gene,rxnID,kcat_value1
Kluyveromyces_marxianus_Seq_918,r_0438_9,5808918.22
Kluyveromyces_marxianus_Seq_1368,r_0438_10,1260973.378
Kluyveromyces_marxianus_Seq_1860,r_0438_11,9630664.473
Kluyveromyces_marxianus_Seq_3042,r_0438_11,19261328.95
Kluyveromyces_marxianus_Seq_4496,r_0438_11,19261328.95
Kluyveromyces_marxianus_Seq_918,r_0438_11,19261328.95
Kluyveromyces_marxianus_Seq_1860,r_0438_12,17180397
Kluyveromyces_marxianus_Seq_3042,r_0438_12,34360794.01
Kluyveromyces_marxianus_Seq_4496,r_0438_12,34360794.01
Kluyveromyces_marxianus_Seq_918,r_0438_12,34360794.01
Kluyveromyces_marxianus_Seq_1368,r_0438_13,538955.0194
Kluyveromyces_marxianus_Seq_1860,r_0438_14,100665.8471
Kluyveromyces_marxianus_Seq_3042,r_0438_14,201331.6942
Kluyveromyces_marxianus_Seq_4496,r_0438_14,201331.6942
Kluyveromyces_marxianus_Seq_918,r_0438_14,201331.6942
Kluyveromyces_marxianus_Seq_1860,r_0438_15,4421740.124
Kluyveromyces_marxianus_Seq_3042,r_0438_15,8843480.247
Kluyveromyces_marxianus_Seq_4496,r_0438_15,8843480.247
Kluyveromyces_marxianus_Seq_918,r_0438_15,8843480.247
Kluyveromyces_marxianus_Seq_1368,r_0438_16,32516.61968
Kluyveromyces_marxianus_Seq_1860,r_0438_17,177162.6748
Kluyveromyces_marxianus_Seq_3042,r_0438_17,354325.3496
Kluyveromyces_marxianus_Seq_4496,r_0438_17,354325.3496
Kluyveromyces_marxianus_Seq_918,r_0438_17,354325.3496
Kluyveromyces_marxianus_Seq_1860,r_0438_18,17080020.64
Kluyveromyces_marxianus_Seq_3042,r_0438_18,34160041.27
Kluyveromyces_marxianus_Seq_4496,r_0438_18,34160041.27
Kluyveromyces_marxianus_Seq_918,r_0438_18,34160041.27
Kluyveromyces_marxianus_Seq_1368,r_0438_19,437165.6389
Kluyveromyces_marxianus_Seq_1860,r_0438_20,718217.0478
Kluyveromyces_marxianus_Seq_3042,r_0438_20,1436434.096
Kluyveromyces_marxianus_Seq_4496,r_0438_20,1436434.096
Kluyveromyces_marxianus_Seq_918,r_0438_20,1436434.096
Kluyveromyces_marxianus_Seq_1860,r_0438_21,737311.8197
Kluyveromyces_marxianus_Seq_3042,r_0438_21,1474623.639
Kluyveromyces_marxianus_Seq_4496,r_0438_21,1474623.639
Kluyveromyces_marxianus_Seq_918,r_0438_21,1474623.639
Kluyveromyces_marxianus_Seq_1368,r_0438_22,196401.1033
Kluyveromyces_marxianus_Seq_1860,r_0438_23,10926358.07
Kluyveromyces_marxianus_Seq_3042,r_0438_23,21852716.14
Kluyveromyces_marxianus_Seq_4496,r_0438_23,21852716.14
Kluyveromyces_marxianus_Seq_918,r_0438_23,21852716.14
Kluyveromyces_marxianus_Seq_1860,r_0438_24,6373343.776
Kluyveromyces_marxianus_Seq_3042,r_0438_24,12746687.55
Kluyveromyces_marxianus_Seq_4496,r_0438_24,12746687.55
Kluyveromyces_marxianus_Seq_918,r_0438_24,12746687.55
Kluyveromyces_marxianus_Seq_1368,r_0438_25,844873.1405
Kluyveromyces_marxianus_Seq_1860,r_0438_26,1401990.888
Kluyveromyces_marxianus_Seq_3042,r_0438_26,2803981.775
Kluyveromyces_marxianus_Seq_4496,r_0438_26,2803981.775
Kluyveromyces_marxianus_Seq_918,r_0438_26,2803981.775
Kluyveromyces_marxianus_Seq_1860,r_0438_27,7322432.156
Kluyveromyces_marxianus_Seq_3042,r_0438_27,14644864.31
Kluyveromyces_marxianus_Seq_4496,r_0438_27,14644864.31
Kluyveromyces_marxianus_Seq_918,r_0438_27,14644864.31
Kluyveromyces_marxianus_Seq_1368,r_0438_28,589927.3359
Kluyveromyces_marxianus_Seq_1860,r_0438_29,232905.5234
Kluyveromyces_marxianus_Seq_3042,r_0438_29,465811.0468
Kluyveromyces_marxianus_Seq_4496,r_0438_29,465811.0468
Kluyveromyces_marxianus_Seq_918,r_0438_29,465811.0468
Kluyveromyces_marxianus_Seq_1860,r_0438_30,36078160.36
Kluyveromyces_marxianus_Seq_3042,r_0438_30,72156320.73
Kluyveromyces_marxianus_Seq_4496,r_0438_30,72156320.73
Kluyveromyces_marxianus_Seq_918,r_0438_30,72156320.73
Kluyveromyces_marxianus_Seq_1368,r_0438_31,721920.1947
Kluyveromyces_marxianus_Seq_1860,r_0438_32,2386983.107
Kluyveromyces_marxianus_Seq_3042,r_0438_32,4773966.213
Kluyveromyces_marxianus_Seq_4496,r_0438_32,4773966.213
Kluyveromyces_marxianus_Seq_918,r_0438_32,4773966.213
Kluyveromyces_marxianus_Seq_1860,r_0438_33,22960474.27
Kluyveromyces_marxianus_Seq_3042,r_0438_33,45920948.54
Kluyveromyces_marxianus_Seq_4496,r_0438_33,45920948.54
Kluyveromyces_marxianus_Seq_918,r_0438_33,45920948.54
Kluyveromyces_marxianus_Seq_1368,r_0438_34,370198.6457
Kluyveromyces_marxianus_Seq_1860,r_0438_35,675304.574
Kluyveromyces_marxianus_Seq_3042,r_0438_35,1350609.148
Kluyveromyces_marxianus_Seq_4496,r_0438_35,1350609.148
Kluyveromyces_marxianus_Seq_918,r_0438_35,1350609.148
Kluyveromyces_marxianus_Seq_1860,r_0438_36,3528613.724
Kluyveromyces_marxianus_Seq_3042,r_0438_36,7057227.447
Kluyveromyces_marxianus_Seq_4496,r_0438_36,7057227.447
Kluyveromyces_marxianus_Seq_918,r_0438_36,7057227.447
Kluyveromyces_marxianus_Seq_1368,r_0438_37,398770.2489
Kluyveromyces_marxianus_Seq_1860,r_0438_38,563011.7093
Kluyveromyces_marxianus_Seq_3042,r_0438_38,1126023.419
Kluyveromyces_marxianus_Seq_4496,r_0438_38,1126023.419
Kluyveromyces_marxianus_Seq_918,r_0438_38,1126023.419
Kluyveromyces_marxianus_Seq_1860,r_0438_39,4263435.939
Kluyveromyces_marxianus_Seq_3042,r_0438_39,8526871.877
Kluyveromyces_marxianus_Seq_4496,r_0438_39,8526871.877
Kluyveromyces_marxianus_Seq_918,r_0438_39,8526871.877
Kluyveromyces_marxianus_Seq_1368,r_0438_40,45348.29273
Kluyveromyces_marxianus_Seq_1860,r_0438_41,224364.805
Kluyveromyces_marxianus_Seq_3042,r_0438_41,448729.6101
Kluyveromyces_marxianus_Seq_4496,r_0438_41,448729.6101
Kluyveromyces_marxianus_Seq_918,r_0438_41,448729.6101
Kluyveromyces_marxianus_Seq_1860,r_0438_42,29019076.7
Kluyveromyces_marxianus_Seq_3042,r_0438_42,58038153.4
Kluyveromyces_marxianus_Seq_4496,r_0438_42,58038153.4
Kluyveromyces_marxianus_Seq_918,r_0438_42,58038153.4
Kluyveromyces_marxianus_Seq_1368,r_0438_43,189787.8559
Kluyveromyces_marxianus_Seq_1860,r_0438_44,2002919.129
Kluyveromyces_marxianus_Seq_3042,r_0438_44,4005838.258
Kluyveromyces_marxianus_Seq_4496,r_0438_44,4005838.258
Kluyveromyces_marxianus_Seq_918,r_0438_44,4005838.258
Kluyveromyces_marxianus_Seq_1860,r_0438_45,83372880.71
Kluyveromyces_marxianus_Seq_3042,r_0438_45,166745761.4
Kluyveromyces_marxianus_Seq_4496,r_0438_45,166745761.4
Kluyveromyces_marxianus_Seq_918,r_0438_45,166745761.4
Kluyveromyces_marxianus_Seq_1368,r_0438_46,641711.2418
Kluyveromyces_marxianus_Seq_1860,r_0438_47,303873.0039
Kluyveromyces_marxianus_Seq_3042,r_0438_47,607746.0078
Kluyveromyces_marxianus_Seq_4496,r_0438_47,607746.0078
Kluyveromyces_marxianus_Seq_918,r_0438_47,607746.0078
Kluyveromyces_marxianus_Seq_1860,r_0438_48,2045586.9
Kluyveromyces_marxianus_Seq_3042,r_0438_48,4091173.8
Kluyveromyces_marxianus_Seq_4496,r_0438_48,4091173.8
Kluyveromyces_marxianus_Seq_918,r_0438_48,4091173.8
Kluyveromyces_marxianus_Seq_1368,r_0438_49,549255.5327
Kluyveromyces_marxianus_Seq_1860,r_0438_50,183287.186
Kluyveromyces_marxianus_Seq_3042,r_0438_50,366574.372
Kluyveromyces_marxianus_Seq_4496,r_0438_50,366574.372
Kluyveromyces_marxianus_Seq_918,r_0438_50,366574.372
Kluyveromyces_marxianus_Seq_1860,r_0438_51,99068110.02
Kluyveromyces_marxianus_Seq_3042,r_0438_51,198136220
Kluyveromyces_marxianus_Seq_4496,r_0438_51,198136220
Kluyveromyces_marxianus_Seq_918,r_0438_51,198136220
Kluyveromyces_marxianus_Seq_1368,r_0438_52,125207.1072
Kluyveromyces_marxianus_Seq_1860,r_0438_53,214634.9562
Kluyveromyces_marxianus_Seq_3042,r_0438_53,429269.9123
Kluyveromyces_marxianus_Seq_4496,r_0438_53,429269.9123
Kluyveromyces_marxianus_Seq_918,r_0438_53,429269.9123
Kluyveromyces_marxianus_Seq_1860,r_0438_54,20601407.17
Kluyveromyces_marxianus_Seq_3042,r_0438_54,41202814.35
Kluyveromyces_marxianus_Seq_4496,r_0438_54,41202814.35
Kluyveromyces_marxianus_Seq_918,r_0438_54,41202814.35
Kluyveromyces_marxianus_Seq_1368,r_0438_55,3802979.712
Kluyveromyces_marxianus_Seq_1860,r_0438_56,3298034.084
Kluyveromyces_marxianus_Seq_3042,r_0438_56,6596068.168
Kluyveromyces_marxianus_Seq_4496,r_0438_56,6596068.168
Kluyveromyces_marxianus_Seq_918,r_0438_56,6596068.168
Kluyveromyces_marxianus_Seq_1860,r_0438_57,4864527.149
Kluyveromyces_marxianus_Seq_3042,r_0438_57,9729054.299
Kluyveromyces_marxianus_Seq_4496,r_0438_57,9729054.299
Kluyveromyces_marxianus_Seq_918,r_0438_57,9729054.299
Kluyveromyces_marxianus_Seq_1368,r_0438_58,314363.4717
Kluyveromyces_marxianus_Seq_1860,r_0438_59,227944.0439
Kluyveromyces_marxianus_Seq_3042,r_0438_59,455888.0879
Kluyveromyces_marxianus_Seq_4496,r_0438_59,455888.0879
Kluyveromyces_marxianus_Seq_918,r_0438_59,455888.0879
Kluyveromyces_marxianus_Seq_1860,r_0438_60,72699329.07
Kluyveromyces_marxianus_Seq_3042,r_0438_60,145398658.1
Kluyveromyces_marxianus_Seq_4496,r_0438_60,145398658.1
Kluyveromyces_marxianus_Seq_918,r_0438_60,145398658.1
Kluyveromyces_marxianus_Seq_1368,r_0438_61,355756.6295
Kluyveromyces_marxianus_Seq_1860,r_0438_62,734151.7306
Kluyveromyces_marxianus_Seq_3042,r_0438_62,1468303.461
Kluyveromyces_marxianus_Seq_4496,r_0438_62,1468303.461
Kluyveromyces_marxianus_Seq_918,r_0438_62,1468303.461
Kluyveromyces_marxianus_Seq_1860,r_0438_63,28681784.84
Kluyveromyces_marxianus_Seq_3042,r_0438_63,57363569.68
Kluyveromyces_marxianus_Seq_4496,r_0438_63,57363569.68
Kluyveromyces_marxianus_Seq_918,r_0438_63,57363569.68
Kluyveromyces_marxianus_Seq_1860,r_0439_1,34529.35329
Kluyveromyces_marxianus_Seq_1745,r_0439_1,34529.35329
Kluyveromyces_marxianus_Seq_2222,r_0439_1,34529.35329
Kluyveromyces_marxianus_Seq_4116,r_0439_1,34529.35329
Kluyveromyces_marxianus_Seq_4841,r_0439_1,34529.35329
Kluyveromyces_marxianus_Seq_747,r_0439_1,34529.35329
Kluyveromyces_marxianus_Seq_1860,r_0439_2,30352.98179
Kluyveromyces_marxianus_Seq_1745,r_0439_2,30352.98179
Kluyveromyces_marxianus_Seq_2222,r_0439_2,30352.98179
Kluyveromyces_marxianus_Seq_4116,r_0439_2,30352.98179
Kluyveromyces_marxianus_Seq_4841,r_0439_2,30352.98179
Kluyveromyces_marxianus_Seq_747,r_0439_2,30352.98179
Kluyveromyces_marxianus_Seq_1860,r_0439_3,191765.5225
Kluyveromyces_marxianus_Seq_1745,r_0439_3,191765.5225
Kluyveromyces_marxianus_Seq_2222,r_0439_3,191765.5225
Kluyveromyces_marxianus_Seq_4116,r_0439_3,191765.5225
Kluyveromyces_marxianus_Seq_4841,r_0439_3,191765.5225
Kluyveromyces_marxianus_Seq_747,r_0439_3,191765.5225
Kluyveromyces_marxianus_Seq_1860,r_0439_4,87729.48334
Kluyveromyces_marxianus_Seq_1745,r_0439_4,87729.48334
Kluyveromyces_marxianus_Seq_2222,r_0439_4,87729.48334
Kluyveromyces_marxianus_Seq_4116,r_0439_4,87729.48334
Kluyveromyces_marxianus_Seq_4841,r_0439_4,87729.48334
Kluyveromyces_marxianus_Seq_747,r_0439_4,87729.48334
Kluyveromyces_marxianus_Seq_1860,r_0439_5,334398.3246
Kluyveromyces_marxianus_Seq_1745,r_0439_5,334398.3246
Kluyveromyces_marxianus_Seq_2222,r_0439_5,334398.3246
Kluyveromyces_marxianus_Seq_4116,r_0439_5,334398.3246
Kluyveromyces_marxianus_Seq_4841,r_0439_5,334398.3246
Kluyveromyces_marxianus_Seq_747,r_0439_5,334398.3246
Kluyveromyces_marxianus_Seq_1656,r_0443,415736.655
Kluyveromyces_marxianus_Seq_3556,r_0446_1_fwd,72652.69497
Kluyveromyces_marxianus_Seq_3556,r_0446_1_rvs,1681905.542
Kluyveromyces_marxianus_Seq_4251,r_0446_2_fwd,49658.94502
Kluyveromyces_marxianus_Seq_4251,r_0446_2_rvs,68808.76802
Kluyveromyces_marxianus_Seq_3556,r_0447_1_fwd,33486.96353
Kluyveromyces_marxianus_Seq_3556,r_0447_1_rvs,17695.21452
Kluyveromyces_marxianus_Seq_4251,r_0447_2_fwd,17193.91436
Kluyveromyces_marxianus_Seq_4251,r_0447_2_rvs,21469.30816
Kluyveromyces_marxianus_Seq_4065,r_0448_1,12659.49358
Kluyveromyces_marxianus_Seq_426,r_0448_2,56286.68563
Kluyveromyces_marxianus_Seq_3382,r_0449,192533.3469
Kluyveromyces_marxianus_Seq_3920,r_0450_fwd,19835.45052
Kluyveromyces_marxianus_Seq_3920,r_0450_rvs,30752.86614
Kluyveromyces_marxianus_Seq_4203,r_0451_fwd,510989.0711
Kluyveromyces_marxianus_Seq_4203,r_0451_rvs,36395.34508
Kluyveromyces_marxianus_Seq_4203,r_0452_fwd,177425.2648
Kluyveromyces_marxianus_Seq_4203,r_0452_rvs,28087.3804
Kluyveromyces_marxianus_Seq_2378,r_0453,3642.50751
Kluyveromyces_marxianus_Seq_4053,r_0454_fwd,34012.17039
Kluyveromyces_marxianus_Seq_4053,r_0454_rvs,11147.85495
Kluyveromyces_marxianus_Seq_4053,r_0455_fwd,122489.6815
Kluyveromyces_marxianus_Seq_4053,r_0455_rvs,7709.275955
Kluyveromyces_marxianus_Seq_3292,r_0458,7472.986768
Kluyveromyces_marxianus_Seq_4959,r_0459,112380.8333
Kluyveromyces_marxianus_Seq_1688,r_0460,136661.3404
Kluyveromyces_marxianus_Seq_2673,r_0462,6487.274397
Kluyveromyces_marxianus_Seq_4654,r_0463,15368.3275
Kluyveromyces_marxianus_Seq_2777,r_0466_1,14420.45589
Kluyveromyces_marxianus_Seq_1303,r_0467_fwd,64054.04931
Kluyveromyces_marxianus_Seq_1303,r_0467_rvs,238.1280088
Kluyveromyces_marxianus_Seq_1817,r_0469,94371.85509
Kluyveromyces_marxianus_Seq_229,r_0470,54791.30466
Kluyveromyces_marxianus_Seq_1693,r_0471,15208.88741
Kluyveromyces_marxianus_Seq_2971,r_0472,792677.5448
Kluyveromyces_marxianus_Seq_383,r_0473,21661.45333
Kluyveromyces_marxianus_Seq_41,r_0475,273528.4346
Kluyveromyces_marxianus_Seq_4278,r_0476,432004.2532
Kluyveromyces_marxianus_Seq_5025,r_0477,1370.885937
Kluyveromyces_marxianus_Seq_3586,r_0479,9614.630106
Kluyveromyces_marxianus_Seq_1655,r_0481_1,271588.5999
Kluyveromyces_marxianus_Seq_3697,r_0481_1,543177.1999
Kluyveromyces_marxianus_Seq_1655,r_0481_2,32063.96223
Kluyveromyces_marxianus_Seq_1485,r_0481_2,64127.92445
Kluyveromyces_marxianus_Seq_1655,r_0482,46411.23076
Kluyveromyces_marxianus_Seq_2163,r_0482,92822.46153
Kluyveromyces_marxianus_Seq_1801,r_0483_1_fwd,2995452.482
Kluyveromyces_marxianus_Seq_1801,r_0483_1_rvs,558478.5932
Kluyveromyces_marxianus_Seq_142,r_0483_2_fwd,3273.909567
Kluyveromyces_marxianus_Seq_142,r_0483_2_rvs,3952.976355
Kluyveromyces_marxianus_Seq_3697,r_0483_3_fwd,65880.13149
Kluyveromyces_marxianus_Seq_3697,r_0483_3_rvs,212687.8966
Kluyveromyces_marxianus_Seq_2163,r_0484_fwd,142559.3395
Kluyveromyces_marxianus_Seq_2163,r_0484_rvs,59783.3854
Kluyveromyces_marxianus_Seq_1580,r_0485,17131.06032
Kluyveromyces_marxianus_Seq_417,r_0486_1_fwd,129895.165
Kluyveromyces_marxianus_Seq_417,r_0486_1_rvs,33806.0186
Kluyveromyces_marxianus_Seq_4152,r_0487_1,5211911.136
Kluyveromyces_marxianus_Seq_4612,r_0487_2,38611.55199
Kluyveromyces_marxianus_Seq_4626,r_0488,2668.751694
Kluyveromyces_marxianus_Seq_4784,r_0489_2,5793394.952
Kluyveromyces_marxianus_Seq_1060,r_0490,8866.300173
Kluyveromyces_marxianus_Seq_1982,r_0491,8216.430451
Kluyveromyces_marxianus_Seq_1982,r_0492,30025.10028
Kluyveromyces_marxianus_Seq_1885,r_0501,106946.0672
Kluyveromyces_marxianus_Seq_207,r_0501,106946.0672
Kluyveromyces_marxianus_Seq_3235,r_0501,53473.03359
Kluyveromyces_marxianus_Seq_1588,r_0502_1_fwd,56471.57234
Kluyveromyces_marxianus_Seq_1588,r_0502_1_rvs,7382.245109
Kluyveromyces_marxianus_Seq_2347,r_0502_2_fwd,59550.73982
Kluyveromyces_marxianus_Seq_2347,r_0502_2_rvs,67644.64465
Kluyveromyces_marxianus_Seq_1588,r_0503_1_fwd,7251.923764
Kluyveromyces_marxianus_Seq_1588,r_0503_1_rvs,97192.32746
Kluyveromyces_marxianus_Seq_2347,r_0503_2_fwd,52685.36557
Kluyveromyces_marxianus_Seq_2347,r_0503_2_rvs,108149.1865
Kluyveromyces_marxianus_Seq_1885,r_0504,185378.6092
Kluyveromyces_marxianus_Seq_207,r_0504,185378.6092
Kluyveromyces_marxianus_Seq_3235,r_0504,92689.30458
Kluyveromyces_marxianus_Seq_1885,r_0505_1,80903.14252
Kluyveromyces_marxianus_Seq_207,r_0505_1,80903.14252
Kluyveromyces_marxianus_Seq_3235,r_0505_1,40451.57126
Kluyveromyces_marxianus_Seq_3235,r_0505_2,48574.02226
Kluyveromyces_marxianus_Seq_1267,r_0505_2,97148.04452
Kluyveromyces_marxianus_Seq_4343,r_0505_2,97148.04452
Kluyveromyces_marxianus_Seq_1885,r_0506,18356.17252
Kluyveromyces_marxianus_Seq_207,r_0506,18356.17252
Kluyveromyces_marxianus_Seq_3235,r_0506,9178.086258
Kluyveromyces_marxianus_Seq_1885,r_0507,305040.8525
Kluyveromyces_marxianus_Seq_207,r_0507,305040.8525
Kluyveromyces_marxianus_Seq_3235,r_0507,152520.4263
Kluyveromyces_marxianus_Seq_1885,r_0508,328756.2889
Kluyveromyces_marxianus_Seq_207,r_0508,328756.2889
Kluyveromyces_marxianus_Seq_3235,r_0508,164378.1445
Kluyveromyces_marxianus_Seq_1885,r_0509,312161.391
Kluyveromyces_marxianus_Seq_207,r_0509,312161.391
Kluyveromyces_marxianus_Seq_3235,r_0509,156080.6955
Kluyveromyces_marxianus_Seq_1453,r_0510,99746.29912
Kluyveromyces_marxianus_Seq_4929,r_0510,24936.57478
Kluyveromyces_marxianus_Seq_1204,r_0511,19211.70153
Kluyveromyces_marxianus_Seq_2695,r_0512,14444.60935
Kluyveromyces_marxianus_Seq_1832,r_0514,27741.04298
Kluyveromyces_marxianus_Seq_4202,r_0524,2380.984793
Kluyveromyces_marxianus_Seq_637,r_0528,2709.933051
Kluyveromyces_marxianus_Seq_637,r_0529_fwd,27785.6002
Kluyveromyces_marxianus_Seq_637,r_0529_rvs,23226.94275
Kluyveromyces_marxianus_Seq_2734,r_0530_1,2438.242861
Kluyveromyces_marxianus_Seq_12,r_0530_2,47802.45616
Kluyveromyces_marxianus_Seq_1615,r_0532,1892988.016
Kluyveromyces_marxianus_Seq_2245,r_0532,1892988.016
Kluyveromyces_marxianus_Seq_3786,r_0532,946494.008
Kluyveromyces_marxianus_Seq_3068,r_0533,821659.0551
Kluyveromyces_marxianus_Seq_1725,r_0534_1,128763.9791
Kluyveromyces_marxianus_Seq_3068,r_0534_2,238686.3208
Kluyveromyces_marxianus_Seq_3068,r_0535,56255.80381
Kluyveromyces_marxianus_Seq_4492,r_0538,17431.66255
Kluyveromyces_marxianus_Seq_916,r_0539,49498.19976
Kluyveromyces_marxianus_Seq_916,r_0540,178528.0061
Kluyveromyces_marxianus_Seq_545,r_0541,11697.92279
Kluyveromyces_marxianus_Seq_443,r_0542_1_fwd,397865.2711
Kluyveromyces_marxianus_Seq_443,r_0542_1_rvs,87858.10807
Kluyveromyces_marxianus_Seq_4609,r_0542_2_fwd,41311.41778
Kluyveromyces_marxianus_Seq_4609,r_0542_2_rvs,1123.893334
Kluyveromyces_marxianus_Seq_5094,r_0542_3_fwd,4103420.779
Kluyveromyces_marxianus_Seq_5094,r_0542_3_rvs,27926.62431
Kluyveromyces_marxianus_Seq_1290,r_0543_1,2833.443222
Kluyveromyces_marxianus_Seq_203,r_0544,1030.778547
Kluyveromyces_marxianus_Seq_4631,r_0545,43592.6759
Kluyveromyces_marxianus_Seq_3349,r_0548,18320.41575
Kluyveromyces_marxianus_Seq_1826,r_0549,28738.8965
Kluyveromyces_marxianus_Seq_1011,r_0550,7180954.907
Kluyveromyces_marxianus_Seq_1428,r_0550,1436190.981
Kluyveromyces_marxianus_Seq_1652,r_0551,2293293.034
Kluyveromyces_marxianus_Seq_1011,r_0552,9556107.214
Kluyveromyces_marxianus_Seq_4188,r_0552,9556107.214
Kluyveromyces_marxianus_Seq_1926,r_0553,3306680.693
Kluyveromyces_marxianus_Seq_1926,r_0554,2064237.398
Kluyveromyces_marxianus_Seq_1381,r_0556,3436.192025
Kluyveromyces_marxianus_Seq_3966,r_0557,3184.779673
Kluyveromyces_marxianus_Seq_811,r_0558,615020.1898
Kluyveromyces_marxianus_Seq_498,r_0561,2157.478804
Kluyveromyces_marxianus_Seq_3161,r_0563,20812.38036
Kluyveromyces_marxianus_Seq_3864,r_0564,7509.066719
Kluyveromyces_marxianus_Seq_1908,r_0566,6570.822939
Kluyveromyces_marxianus_Seq_218,r_0567,45895.90269
Kluyveromyces_marxianus_Seq_2249,r_0568,242507.0165
Kluyveromyces_marxianus_Seq_929,r_0570_fwd,12323.04046
Kluyveromyces_marxianus_Seq_929,r_0570_rvs,13486.85648
Kluyveromyces_marxianus_Seq_2401,r_0656,87200.19291
Kluyveromyces_marxianus_Seq_2401,r_0657,2477.117809
Kluyveromyces_marxianus_Seq_2815,r_0658,46296.07857
Kluyveromyces_marxianus_Seq_3401,r_0658,46296.07857
Kluyveromyces_marxianus_Seq_2156,r_0659_1,22061.66768
Kluyveromyces_marxianus_Seq_4059,r_0659_2,101398.319
Kluyveromyces_marxianus_Seq_2156,r_0661_1,8455.208245
Kluyveromyces_marxianus_Seq_4059,r_0661_2,41454.51111
Kluyveromyces_marxianus_Seq_2887,r_0663_fwd,395529.3954
Kluyveromyces_marxianus_Seq_2887,r_0663_rvs,44739.18791
Kluyveromyces_marxianus_Seq_2887,r_0664_fwd,270625.368
Kluyveromyces_marxianus_Seq_2887,r_0664_rvs,85848.46934
Kluyveromyces_marxianus_Seq_447,r_0665,35455.60996
Kluyveromyces_marxianus_Seq_3454,r_0666,14843.51438
Kluyveromyces_marxianus_Seq_2498,r_0667_fwd,9513.046493
Kluyveromyces_marxianus_Seq_2498,r_0667_rvs,60211.72654
Kluyveromyces_marxianus_Seq_1898,r_0668_fwd,23158.75041
Kluyveromyces_marxianus_Seq_4484,r_0668_fwd,23158.75041
Kluyveromyces_marxianus_Seq_1898,r_0668_rvs,113088.4883
Kluyveromyces_marxianus_Seq_4484,r_0668_rvs,113088.4883
Kluyveromyces_marxianus_Seq_194,r_0669,9196.176678
Kluyveromyces_marxianus_Seq_4487,r_0672_fwd,2803.360674
Kluyveromyces_marxianus_Seq_4487,r_0672_rvs,2229.21309
Kluyveromyces_marxianus_Seq_4487,r_0673_fwd,2827.251784
Kluyveromyces_marxianus_Seq_4487,r_0673_rvs,2396.065649
Kluyveromyces_marxianus_Seq_2342,r_0674_fwd,2805.493674
Kluyveromyces_marxianus_Seq_2342,r_0674_rvs,13543.96231
Kluyveromyces_marxianus_Seq_401,r_0675,16347.74027
Kluyveromyces_marxianus_Seq_387,r_0676_fwd,18963.98893
Kluyveromyces_marxianus_Seq_387,r_0676_rvs,36565.07656
Kluyveromyces_marxianus_Seq_2709,r_0678,6097.906429
Kluyveromyces_marxianus_Seq_4997,r_0679,14461.07782
Kluyveromyces_marxianus_Seq_4997,r_0680,3596.177559
Kluyveromyces_marxianus_Seq_4315,r_0681,28127.78073
Kluyveromyces_marxianus_Seq_3536,r_0682,68305.0598
Kluyveromyces_marxianus_Seq_4315,r_0683,11473.71469
Kluyveromyces_marxianus_Seq_3238,r_0687,34969.26716
Kluyveromyces_marxianus_Seq_2935,r_0688_2,144421.4062
Kluyveromyces_marxianus_Seq_4050,r_0688_3,357648.2092
Kluyveromyces_marxianus_Seq_49,r_0688_4,20873.29933
Kluyveromyces_marxianus_Seq_387,r_0690,34457.85678
Kluyveromyces_marxianus_Seq_411,r_0691,36977.11116
Kluyveromyces_marxianus_Seq_312,r_0693,19093.99662
Kluyveromyces_marxianus_Seq_2935,r_0696_2,72687.08592
Kluyveromyces_marxianus_Seq_2872,r_0697,1536762.186
Kluyveromyces_marxianus_Seq_2887,r_0699_fwd,159216.8569
Kluyveromyces_marxianus_Seq_2887,r_0699_rvs,295554.0051
Kluyveromyces_marxianus_Seq_2887,r_0700_fwd,133222.5981
Kluyveromyces_marxianus_Seq_2887,r_0700_rvs,121974.998
Kluyveromyces_marxianus_Seq_2862,r_0703_fwd,45646.9461
Kluyveromyces_marxianus_Seq_2862,r_0703_rvs,1625.923483
Kluyveromyces_marxianus_Seq_2862,r_0704_fwd,6429.905381
Kluyveromyces_marxianus_Seq_2862,r_0704_rvs,6912.761087
Kluyveromyces_marxianus_Seq_2862,r_0705_fwd,6231.922707
Kluyveromyces_marxianus_Seq_2862,r_0705_rvs,678.1673691
Kluyveromyces_marxianus_Seq_2862,r_0706_fwd,1170.156649
Kluyveromyces_marxianus_Seq_2862,r_0706_rvs,6425.751143
Kluyveromyces_marxianus_Seq_2862,r_0707_fwd,2294.772653
Kluyveromyces_marxianus_Seq_2862,r_0707_rvs,2018.625492
Kluyveromyces_marxianus_Seq_2862,r_0708_fwd,5438.612369
Kluyveromyces_marxianus_Seq_2862,r_0708_rvs,1894.621786
Kluyveromyces_marxianus_Seq_3853,r_0711,24824.72157
Kluyveromyces_marxianus_Seq_3129,r_0713_fwd,908972.0807
Kluyveromyces_marxianus_Seq_3129,r_0713_rvs,701956.8821
Kluyveromyces_marxianus_Seq_630,r_0714_fwd,247026.8658
Kluyveromyces_marxianus_Seq_630,r_0714_rvs,74400.18003
Kluyveromyces_marxianus_Seq_4913,r_0715_fwd,33267.79814
Kluyveromyces_marxianus_Seq_4913,r_0715_rvs,74434.78201
Kluyveromyces_marxianus_Seq_3985,r_0716,89431.35791
Kluyveromyces_marxianus_Seq_3985,r_0717,24514.16883
Kluyveromyces_marxianus_Seq_1564,r_0721_fwd,1812.138237
Kluyveromyces_marxianus_Seq_4079,r_0722,322415.9803
Kluyveromyces_marxianus_Seq_109,r_0723_fwd,40227.46091
